mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_booster,param_base_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.472473621368408,0.04363325017895198,0.06234426498413086,0.005898884641889202,500,3,2,0.15,gbtree,0.75,"{'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.15, 'booster': 'gbtree', 'base_score': 0.75}",-15853.38690603596,-16434.657654644692,-16568.558259310787,-13534.21856271404,-17597.24806025257,-15997.61388859161,1353.878293281917,6,-7367.798430142338,-7365.613642444349,-7297.478127675514,-7810.5862318065065,-7089.994404831978,-7386.294167380137,235.1490465801164
0.7376395702362061,0.0338795534047049,0.06439251899719238,0.004516300474502437,100,4,15,0.05,gblinear,0.25,"{'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 15, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 0.25}",-17977.619889768837,-22684.271491063784,-22572.663059182363,-19573.53282855308,-21930.53915614298,-20947.72528494221,1861.8200539905665,48,-18986.949904350386,-18038.470144611514,-17993.371585375644,-18706.395364003638,-17214.940996561963,-18188.025598980625,618.7306233586523
48.74944715499878,10.760522697162232,0.1647031307220459,0.04307847313304639,1500,3,15,0.15,gbtree,0.5,"{'n_estimators': 1500, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.15, 'booster': 'gbtree', 'base_score': 0.5}",-16134.350893621575,-16757.96057630565,-17948.940028360445,-14859.973392016267,-18431.98341181507,-16826.641660423804,1279.7221136254216,18,-7.134401086258562,-7.140849074272261,-0.028627996575342467,-7.129304232662672,-0.03214295269691781,-4.293065068493151,3.480465414941505
18.069237232208252,6.315465751264512,0.15268731117248535,0.10338791435760744,1500,3,2,0.2,gblinear,1.0,"{'n_estimators': 1500, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.2, 'booster': 'gblinear', 'base_score': 1}",-17854.706924229453,-21185.544533925513,-21583.479291523974,-19406.500167219605,-21332.05086151541,-20272.45635568279,1433.223228249497,43,-17325.303988522046,-16180.663607662671,-16326.303202589897,-16968.43432282748,-15075.30091669788,-16375.201207659993,772.6056539126627
16.422410678863525,1.5332091693161398,0.10271663665771484,0.009954220458578678,1500,2,10,0.05,gblinear,0.75,"{'n_estimators': 1500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 0.75}",-17433.630036654537,-21461.963793610874,-21763.941459760274,-18872.72123822774,-20796.68883775685,-20065.789073202053,1656.4366511422847,24,-17440.563617026968,-16347.574148517766,-16538.522531169736,-17179.70038928724,-15124.026009337544,-16526.07733906785,807.6229872155888
7.057530117034912,0.3160412895062848,0.10115289688110352,0.015632974842392643,900,3,3,0.2,gbtree,0.25,"{'n_estimators': 900, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.2, 'booster': 'gbtree', 'base_score': 0.25}",-15608.207017872432,-17277.38611675942,-17637.70099796661,-14323.530755029966,-17108.061389661816,-16390.97725545805,1244.2921435126948,12,-1008.91199901006,-971.7066466449058,-955.1967338666524,-1003.4700041470462,-998.6120271029538,-987.5794821543237,20.63924081170007
12.211223793029784,0.9669112327838466,0.12886815071105956,0.031924264389828594,1100,1,2,0.15,gblinear,0.75,"{'n_estimators': 1100, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.75}",-17709.887514715327,-21259.939038420376,-21671.973652878853,-19253.969592786816,-21112.76428724315,-20201.706817208902,1497.9275682502912,40,-17402.643126605308,-16287.3960596372,-16416.275049497002,-17066.2657520869,-15062.485824793985,-16447.01316252408,804.9895400536083
5.0974339008331295,1.1102931966769243,0.07222146987915039,0.003965852237942401,500,3,15,0.15,gblinear,0.5,"{'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.5}",-17383.560366277827,-21381.43691807577,-21851.70763324058,-18903.859575663526,-20879.19230254709,-20079.951359160958,1680.8026243494812,25,-17456.19996956603,-16365.605696168665,-16528.444356003853,-17180.914647768623,-15132.578201921018,-16532.74857428564,807.6278942567021
4.74322280883789,0.22775849559962266,0.0721933364868164,0.007200278079019987,500,4,5,0.15,gbtree,0.25,"{'n_estimators': 500, 'min_child_weight': 4, 'max_depth': 5, 'learning_rate': 0.15, 'booster': 'gbtree', 'base_score': 0.25}",-15797.049818065068,-16738.184597067637,-16862.88896618151,-13408.499237478596,-17287.082004494863,-16018.740924657535,1392.9381049286835,7,-404.36662229773117,-275.6053684182363,-375.62331442636986,-370.67982796446915,-415.295627541738,-368.31415212970893,49.317296134321744
0.693298625946045,0.008729783752635499,0.06923656463623047,0.010945577969704507,100,1,2,0.1,gbtree,0.5,"{'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.1, 'booster': 'gbtree', 'base_score': 0.5}",-16322.703526327055,-17894.30203874144,-17912.983010488013,-15718.404938998288,-19438.358973672945,-17457.350497645548,1314.0987499863822,21,-13943.741846372004,-13530.048433486729,-13796.900166550728,-14344.71668651006,-13403.177550433433,-13803.71693667059,330.9563181388927
